id,born,site,died,id_short,sitename,lifespan,succ.years,strategy,leks,LMS,on.lek_Y1,on.lek_Y2,on.lek_Y3,on.lek_Y4,on.lek_Y5,on.lek_Y6,lekking_Y1,lekking_Y2,lekking_Y3,lekking_Y4,lekking_Y5,lekking_Y6,surv_Y1,surv_Y2,surv_Y3,surv_Y4,surv_Y5,surv_Y6,wing_Y1,wing_Y2,wing_Y3,wing_Y4,wing_Y5,wing_Y6,tarsus_Y1,tarsus_Y2,tarsus_Y3,tarsus_Y4,tarsus_Y5,tarsus_Y6,mass_Y1,mass_Y2,mass_Y3,mass_Y4,mass_Y5,mass_Y6,lyre_Y1,lyre_Y2,lyre_Y3,lyre_Y4,lyre_Y5,lyre_Y6,blue_Y1,blue_Y2,blue_Y3,blue_Y4,blue_Y5,blue_Y6,eyec_Y1,eyec_Y2,eyec_Y3,eyec_Y4,eyec_Y5,eyec_Y6,attend_Y1,attend_Y2,attend_Y3,attend_Y4,attend_Y5,attend_Y6,fight_Y1,fight_Y2,fight_Y3,fight_Y4,fight_Y5,fight_Y6,dist_Y1,dist_Y2,dist_Y3,dist_Y4,dist_Y5,dist_Y6,MS_Y1,MS_Y2,MS_Y3,MS_Y4,MS_Y5,MS_Y6,density_Y1,density_Y2,density_Y3,density_Y4,density_Y5,density_Y6,rbc_area_Y1_1,rbc_area_Y2_1,rbc_area_Y3_1,rbc_area_Y4_1,rbc_area_Y5_1,rbc_area_Y6_1,rbc_width_Y1_1,rbc_width_Y2_1,rbc_width_Y3_1,rbc_width_Y4_1,rbc_width_Y5_1,rbc_width_Y6_1,rbc_length_Y1_1,rbc_length_Y2_1,rbc_length_Y3_1,rbc_length_Y4_1,rbc_length_Y5_1,rbc_length_Y6_1,ig_Y1_1,ig_Y1_2,ig_Y1_3,ig_Y1_4,ig_Y2_1,ig_Y2_2,ig_Y2_3,ig_Y2_4,ig_Y2_5,ig_Y3_1,ig_Y3_2,ig_Y3_3,ig_Y4_1,ig_Y4_2,ig_Y4_3,ig_Y5_1,ig_Y5_2,ig_Y6_1,ig_Y6_2,caro_Y1_1,caro_Y2_1,caro_Y2_2,caro_Y2_3,caro_Y2_4,caro_Y3_1,caro_Y3_2,caro_Y3_3,caro_Y4_1,caro_Y4_2,caro_Y5_1,caro_Y5_2,caro_Y5_3,caro_Y6_1,caro_Y6_2,caro_Y6_3,smlh,froh1,spots_Y1_1.feather,spots_Y1_2.feather,spots_Y2_1.feather,spots_Y3_1.feather,spots_Y4_1.feather,spots_Y5_1.feather,spots_Y6_1.feather,spots_Y1_1.tip,spots_Y1_2.tip,spots_Y2_1.tip,spots_Y3_1.tip,spots_Y4_1.tip,spots_Y5_1.tip,spots_Y6_1.tip,hct_Y1_1,hct_Y1_2,hct_Y1_3,hct_Y1_4,hct_Y2_1,hct_Y2_2,hct_Y2_3,hct_Y2_4,hct_Y2_5,hct_Y3_1,hct_Y3_2,hct_Y4_1,hct_Y4_2,hct_Y4_3,hct_Y5_1,hct_Y5_2,hct_Y6_1,hct_Y6_2,microfage_Y1_1,microfage_Y1_2,microfage_Y1_3,microfage_Y1_4,microfage_Y2_1,microfage_Y2_2,microfage_Y2_3,microfage_Y2_4,microfage_Y2_5,microfage_Y3_1,microfage_Y3_2,microfage_Y3_3,microfage_Y4_1,microfage_Y4_2,microfage_Y4_3,microfage_Y5_1,microfage_Y5_2,microfage_Y6_1,microfage_Y6_2,leucoage_Y1_1,leucoage_Y1_2,leucoage_Y1_3,leucoage_Y2_1,leucoage_Y2_2,leucoage_Y2_3,leucoage_Y2_4,leucoage_Y2_5,leucoage_Y3_1,leucoage_Y3_2,leucoage_Y4_1,leucoage_Y4_2,leucoage_Y4_3,leucoage_Y5_1,leucoage_Y5_2,leucoage_Y6_1,leucoage_Y6_2,trypaage_Y1_1,trypaage_Y1_2,trypaage_Y1_3,trypaage_Y2_1,trypaage_Y2_2,trypaage_Y2_3,trypaage_Y2_4,trypaage_Y2_5,trypaage_Y3_1,trypaage_Y3_2,trypaage_Y4_1,trypaage_Y4_2,trypaage_Y4_3,trypaage_Y5_1,trypaage_Y5_2,trypaage_Y6_1,trypaage_Y6_2
D229648,2005,LEH,2007,D648,Lehtusuo,2,0,LLUS,1,0,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,264,272,NA,NA,NA,NA,60,60.7,NA,NA,NA,NA,1160,1180,NA,NA,NA,NA,197,239,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,1.91,2.04,NA,NA,NA,NA,0.18,0.77,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,11.18,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732214,NA,NA,NA,749968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992449429464774,0.162368083526487,11,NA,4,NA,NA,NA,NA,0,NA,5,NA,NA,NA,NA,0.4978,NA,NA,NA,0.4827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229658,2005,KUM,2009,D658,Kummunsuo,4,2,LLS,4,2,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,0,NA,NA,260,264,267,279,NA,NA,59.2,59.4,58.3,60.1,NA,NA,1135,1180,1255,1250,NA,NA,177,216,209,225,NA,NA,0.219,0.263,0.255,0.208,NA,NA,1.81,2.24,3.65,4.02,NA,NA,0.44,0.44,0.73,0.92,NA,NA,0.06,0.48,0.29,0.27,NA,NA,26.93,20.81,7.63,11.4,NA,NA,0,0,1,1,NA,NA,10.4,14.6,14.6,10.5,NA,NA,47.8635,80.8915,75.1202,71.4405,NA,NA,5.9811,8.1833,7.593,7.6415,NA,NA,10.1941,12.5923,12.603,11.9096,NA,NA,600599,NA,NA,NA,606378,601502,NA,NA,NA,873476,NA,NA,889033,NA,NA,NA,NA,NA,NA,NA,9.52246113119947,NA,NA,NA,NA,NA,NA,4.71148348398715,NA,NA,NA,NA,NA,NA,NA,0.995570291786714,0.15915162115759,4,NA,0,0,5,NA,NA,0,NA,0,0,0,NA,NA,0.563,0.563,NA,NA,0.5223,NA,NA,NA,NA,0.535,NA,0.4452,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,52.5,3.5,NA,NA,NA,52.5,NA,NA,250,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229675,2005,TEE,2006,D675,Teerisuo,1,0,SLUS,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,252,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,1230,NA,NA,NA,NA,NA,188,NA,NA,NA,NA,NA,0.246,NA,NA,NA,NA,NA,2.95,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,14.76,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,82.4383,NA,NA,NA,NA,NA,8.3176,NA,NA,NA,NA,NA,12.6259,NA,NA,NA,NA,NA,858977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02065106126438,0.147408833628982,11,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.5205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229676,2005,TEE,2006,D676,Teerisuo,1,1,SLS,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,267,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1330,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,0.242,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,69.036,NA,NA,NA,NA,NA,7.4783,NA,NA,NA,NA,NA,11.7599,NA,NA,NA,NA,NA,1595540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00542454281681,0.176084595024297,11,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229679,2004,KUM,2008,D679,Kummunsuo,4,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,270,277,NA,NA,NA,59.7,60.9,60,NA,NA,NA,1310,1320,1350,NA,NA,NA,242,235,236,NA,NA,NA,0.262,0.263,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.93,1,NA,NA,NA,NA,0.66,0.35,NA,NA,NA,28.52,29.41,22.2,NA,NA,NA,0,8,3,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953253,749997,NA,NA,NA,898677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29892080297024,NA,NA,NA,0,NA,NA,NA,NA,5.78155730066171,NA,NA,NA,NA,NA,0.987535707186761,0.168566391155647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507,0.5131,NA,NA,NA,0.5077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,92.5,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
D229705,2005,TEE,2011,D705,Teerisuo,6,3,LLS,4,9,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,272,273,275,273,NA,275,62.3,59.1,58.6,59.8,NA,60.4,NA,1260,1325,1310,NA,1290,195,219,237,215,NA,228,0.26,0.273,0.267,0.195,NA,0.2,2.21,3.36,5.049,5.696,NA,5.718,0,0.84,0.95,1,1,0.04,NA,0.22,0.19,0.21,0.14,NA,NA,17.09,14.42,7.81,12.04,NA,0,4,4,0,1,0,10.4,14.6,14.6,10.5,11.5,19.4,89.1066,73.9686,81.8659,69.3718,NA,83.897,10.902,7.1615,8.265,7.4926,NA,8.3343,10.412,13.1576,12.618,11.7946,NA,12.8236,1072501,NA,NA,NA,1140910,NA,NA,NA,NA,1050133,NA,NA,1638403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685820874623041,NA,NA,NA,NA,NA,NA,NA,0.989738800346688,0.15765536527943,10,NA,16,14,6,NA,10,0,NA,0,8,9,NA,15,0.5527,NA,NA,NA,0.479,NA,NA,NA,NA,0.5109,NA,0.5173,NA,NA,NA,NA,0.4748,NA,39.5,NA,NA,NA,170,39.5,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,90,NA,0,NA,NA,0,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
D229707,2005,TEE,2007,D707,Teerisuo,2,0,LLUS,1,0,0,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,264,270,NA,NA,NA,NA,63.1,58.3,NA,NA,NA,NA,1180,1280,NA,NA,NA,NA,203,236,NA,NA,NA,NA,0.274,0.277,NA,NA,NA,NA,2.16,3.28,NA,NA,NA,NA,0,0.88,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,8.06,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,60.6261,95.6306,NA,NA,NA,NA,7.0077,8.4913,NA,NA,NA,NA,11.0208,14.3467,NA,NA,NA,NA,1418778,NA,NA,NA,545171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997117962388358,0.153939663696472,7,NA,1,NA,NA,NA,NA,0,NA,4,NA,NA,NA,NA,0.5445,NA,NA,NA,0.4791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229714,2005,NYR,2006,D714,Nyrölä,1,1,SLS,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,267,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,1230,NA,NA,NA,NA,NA,199,NA,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA,2.09,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,56.08,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,89.4431,NA,NA,NA,NA,NA,8.7887,NA,NA,NA,NA,NA,12.9644,NA,NA,NA,NA,NA,394125,510086,554608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27400299747219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99412370510657,0.15388044433002,8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5247,0.5127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229716,2005,NYR,2006,D716,Nyrölä,1,1,SLS,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,57.8,NA,NA,NA,NA,NA,1150,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,0.234,NA,NA,NA,NA,NA,3.01,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,38.75,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,69.8409,NA,NA,NA,NA,NA,7.5371,NA,NA,NA,NA,NA,11.8041,NA,NA,NA,NA,NA,783008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976461934287855,0.170183557223321,7,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229718,2005,NYR,2009,D718,Nyrölä,4,1,LLS,2,4,1,1,1,1,NA,NA,0,0,1,1,NA,NA,1,1,1,0,NA,NA,262,267,265,267,NA,NA,58.9,59.5,59.9,60.8,NA,NA,1120,1230,1240,1230,NA,NA,182,231,237,232,NA,NA,0.23,0.213,0.224,0.222,NA,NA,2.44,3.52,5.56,3.88,NA,NA,0.16,0.26,0.93,0.95,NA,NA,NA,NA,0.17,0.27,NA,NA,NA,NA,24,11.01,NA,NA,0,0,0,4,NA,NA,10.4,14.6,14.6,10.5,NA,NA,67.9108,75.7281,78.1251,97.237,NA,NA,7.197,7.8412,8.604,9.533,NA,NA,12.0204,12.3028,11.567,12.9937,NA,NA,1009240,1233283,NA,NA,1184269,NA,NA,NA,NA,1126985,NA,NA,1337030,NA,NA,NA,NA,NA,NA,5.50637617759604,NA,NA,NA,NA,NA,NA,NA,5.59987196335138,NA,NA,NA,NA,NA,NA,NA,0.975614733953227,0.170764157346617,6,NA,2,3,4,NA,NA,0,NA,0,0,0,NA,NA,0.5295,0.5243,NA,NA,0.5447,NA,NA,NA,NA,0.5342,NA,0.5108,NA,NA,NA,NA,NA,NA,0.5,12.5,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,0,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229721,2005,KUM,2008,D721,Kummunsuo,3,2,LLS,3,2,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,270,NA,275,NA,NA,NA,59.2,NA,61.1,NA,NA,NA,1255,NA,1365,NA,NA,NA,183,NA,222,NA,NA,NA,0.226,NA,0.275,NA,NA,NA,3.89,NA,8.1,NA,NA,NA,0.5,0.7,0.98,NA,NA,NA,0.22,0.18,0.08,NA,NA,NA,23.32,20.52,20.4,NA,NA,NA,0,1,1,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,67.0631,NA,72.6371,NA,NA,NA,7.4995,NA,7.443,NA,NA,NA,11.3916,NA,12.432,NA,NA,NA,1191600,NA,NA,NA,NA,NA,NA,NA,NA,1298138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02265697034377,0.15148496260597,4,NA,NA,0,NA,NA,NA,0,NA,NA,23,NA,NA,NA,0.5178,NA,NA,NA,NA,NA,NA,NA,NA,0.5091,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229734,2004,KUM,2008,D734,Kummunsuo,4,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,NA,272,NA,NA,NA,59.2,NA,60.6,NA,NA,NA,1270,NA,1320,NA,NA,NA,231,NA,232,NA,NA,NA,0.247,NA,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.91,0.85,NA,NA,NA,NA,0.13,0.25,NA,NA,NA,21.64,37.22,34.21,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751689,829609,982374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.88172177664506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01585229022183,0.146107401619923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5157,0.4863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229735,2005,KUM,2007,D735,Kummunsuo,2,0,LLUS,1,0,0,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,265,273,NA,NA,NA,NA,58.7,60.2,NA,NA,NA,NA,1205,1280,NA,NA,NA,NA,200,238,NA,NA,NA,NA,0.239,0.271,NA,NA,NA,NA,2.59,3.67,NA,NA,NA,NA,0,0.42,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,44.69,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,73.5373,66.5942,NA,NA,NA,NA,7.5363,7.504,NA,NA,NA,NA,12.4303,11.305,NA,NA,NA,NA,3465048,NA,NA,NA,1020672,665875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83431192576715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990975745359835,0.150621390658304,0,NA,1,NA,NA,NA,NA,0,NA,8,NA,NA,NA,NA,0.5212,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229737,2005,KUM,2009,D737,Kummunsuo,4,2,LLS,4,3,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,0,NA,NA,265,NA,268,263,NA,NA,58.2,NA,61,59.8,NA,NA,1200,NA,1280,1320,NA,NA,188,NA,212,210,NA,NA,0.278,NA,0.3,0.24,NA,NA,0.97,NA,NA,2.17,NA,NA,0.72,0.65,0.9,0.95,NA,NA,0.15,0.24,0.19,0.43,NA,NA,23.26,26.93,19.03,7.5,NA,NA,0,1,0,2,NA,NA,10.4,14.6,14.6,10.5,NA,NA,68.8102,NA,78.9736,78.085,NA,NA,6.602,NA,7.973,7.0045,NA,NA,13.2773,NA,12.618,14.2011,NA,NA,2529781,NA,NA,NA,NA,NA,NA,NA,NA,1230767,NA,NA,1356829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46475395807585,NA,NA,NA,NA,NA,NA,NA,0.976024096713594,0.180369085119627,9,NA,NA,10,3,NA,NA,0,NA,NA,8,4,NA,NA,0.509120647593702,NA,NA,NA,NA,NA,NA,NA,NA,0.5446,NA,0.4807,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229740,2005,LEH,2008,D740,Lehtusuo,3,0,LLUS,1,0,0,0,1,NA,NA,NA,0,0,1,NA,NA,NA,1,1,0,NA,NA,NA,268,272,NA,NA,NA,NA,57.2,59,NA,NA,NA,NA,1140,1160,NA,NA,NA,NA,198,230,NA,NA,NA,NA,0.211,0.258,NA,NA,NA,NA,2.27,2.53,NA,NA,NA,NA,0,NA,0.71,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,26.25,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923203,NA,NA,NA,6119959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99718505015864,0.148659568913462,5,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0.5315,NA,NA,NA,0.4665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,82.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229742,2005,LEH,2009,D742,Lehtusuo,4,0,LLUS,4,0,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,1,1,0,NA,NA,260,NA,NA,NA,NA,NA,57.8,NA,NA,NA,NA,NA,1110,NA,NA,NA,NA,NA,203,NA,NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,2.58,NA,NA,NA,NA,NA,0.78,0.44,1,1,NA,NA,0.12,0.22,0.2,0.46,NA,NA,30.58,25.02,4,1,NA,NA,0,0,0,0,NA,NA,10.4,14.6,14.6,10.5,NA,NA,69.0622,NA,NA,NA,NA,NA,7.1462,NA,NA,NA,NA,NA,12.3111,NA,NA,NA,NA,NA,3379815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01627653465297,0.148526336292218,12,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
